category	region_id	feature	chrom	start	end	length	strand
gene	YKR042W	gene	XI	519526	520624	1098	+
gene	YKR043C	gene	XI	520896	521712	816	-
gene	YKR044W	gene	XI	522014	523346	1332	+
gene	YKR045C	gene	XI	523417	523969	552	-
gene	YKR046C	gene	XI	524222	525074	852	-
gene	YKR047W	gene	XI	525256	525562	306	+
gene	YKR048C	gene	XI	525386	526640	1254	-
gene	YKR049C	gene	XI	526829	527231	402	-
gene	YKR050W	gene	XI	527814	530484	2670	+
gene	YKR051W	gene	XI	530945	532202	1257	+
gene	YKR052C	gene	XI	532549	533464	915	-
gene	YKR053C	gene	XI	534066	535281	1215	-
gene	YKR054C	gene	XI	535646	547925	12279	-
gene	YKR055W	gene	XI	548215	549091	876	+
gene	YKR056W	gene	XI	549447	551367	1920	+
gene	YKR057W	gene	XI	551656	552242	586	+
gene	YKR058W	gene	XI	552769	554620	1851	+
gene	YKR059W	gene	XI	554986	556174	1188	+
gene	YKR060W	gene	XI	556517	557342	825	+
gene	YKR061W	gene	XI	557676	558954	1278	+
snoRNA_gene	snR42	snoRNA_gene	XI	559015	559366	351	-
gene	YKR062W	gene	XI	559665	560652	987	+
gene	YKR063C	gene	XI	560788	562297	1509	-
gene	YKR064W	gene	XI	562546	565138	2592	+
gene	YKR065C	gene	XI	565298	565892	594	-
gene	YKR066C	gene	XI	566112	567198	1086	-
gene	YKR067W	gene	XI	567917	570149	2232	+
gene	YKR068C	gene	XI	570327	570909	582	-
gene	YKR069W	gene	XI	571611	573393	1782	+
gene	YKR070W	gene	XI	573573	574632	1059	+
gene	YKR071C	gene	XI	574933	575980	1047	-
gene	YKR072C	gene	XI	576434	578123	1689	-
gene	YKR073C	gene	XI	578186	578507	321	-
tRNA_gene	tK%28UUU%29K	tRNA_gene	XI	578964	579060	96	+
gene	YKR074W	gene	XI	579208	579676	468	+
gene	YKR075C	gene	XI	579826	580750	924	-
gene	YKR075W-A	gene	XI	580211	580481	270	+
Replication_origins	ARS1118	ARS	XI	581832	582070	238	.
gene	YKR076W	gene	XI	582282	583395	1113	+
gene	YKR077W	gene	XI	583652	584744	1092	+
gene	YKR078W	gene	XI	584951	586709	1758	+
gene	YKR079C	gene	XI	586788	589305	2517	-
gene	YKR080W	gene	XI	590394	591357	963	+
gene	YKR081C	gene	XI	591505	592540	1035	-
gene	YKR082W	gene	XI	592824	596298	3474	+
gene	YKR083C	gene	XI	596420	596822	402	-
gene	YKR084C	gene	XI	597054	598890	1836	-
gene	YKR085C	gene	XI	599093	599681	588	-
gene	YKR086W	gene	XI	599856	603072	3216	+
gene	YKR087C	gene	XI	603194	604232	1038	-
gene	YKR088C	gene	XI	604404	605418	1014	-
gene	YKR089C	gene	XI	605632	608365	2733	-
gene	YKR090W	gene	XI	608945	611066	2121	+
gene	YKR091W	gene	XI	611524	612265	741	+
Replication_origins	ARS1120	ARS	XI	612377	612463	86	.
gene	YKR092C	gene	XI	612664	613885	1221	-
gene	YKR093W	gene	XI	615729	617535	1806	+
gene	YKR094C	gene	XI	617995	618750	755	-
gene	YKR095W	gene	XI	619804	625432	5628	+
gene	YKR095W-A	gene	XI	625863	626205	342	+
gene	YKR096W	gene	XI	626792	630380	3588	+
gene	YKR097W	gene	XI	631151	632801	1650	+
gene	YKR098C	gene	XI	633025	635179	2154	-
gene	YKR099W	gene	XI	635850	638286	2436	+
gene	YKR100C	gene	XI	638900	639968	1068	-
gene	YKR101W	gene	XI	640539	642504	1965	+
Replication_origins	ARS1123	ARS	XI	642726	642973	247	.
gene	YKR102W	gene	XI	646355	649865	3510	+
gene	YKR103W	gene	XI	653079	656736	3657	+
gene	YKR104W	gene	XI	656835	657756	921	+
gene	YKR105C	gene	XI	658715	660464	1749	-
gene	YKR106W	gene	XI	661441	663289	1848	+
transposable_elements	YKRWomega1	long_terminal_repeat	XI	665429	665668	239	+
telomere	TEL11R	telomere	XI	665903	666816	913	+
telomere	TEL11R_telomeric_repeat	telomeric_repeat	XI	666608	666816	208	+
telomere	TEL12L	telomere	XII	0	12085	12085	-
telomere	TEL12L_telomeric_repeat_1	telomeric_repeat	XII	0	75	75	-
telomere	TEL12L_telomeric_repeat_2	telomeric_repeat	XII	5661	5723	62	-
telomere	TEL12L_telomeric_repeat_3	telomeric_repeat	XII	11196	11358	162	-
gene	YLL067C	gene	XII	584	4301	3717	-
gene	YLL067W-A	gene	XII	842	1325	483	+
gene	YLL066W-B	gene	XII	5604	5775	171	+
gene	YLL066C	gene	XII	6119	9836	3717	-
gene	YLL066W-A	gene	XII	6485	6968	483	+
gene	YLL065W	gene	XII	11725	12076	351	+
gene	YLL064C	gene	XII	13082	13445	363	-
gene	YLL063C	gene	XII	14647	16072	1425	-
gene	YLL062C	gene	XII	16638	17613	975	-
gene	YLL061W	gene	XII	17955	19707	1752	+
gene	YLL060C	gene	XII	21137	21839	702	-
gene	YLL059C	gene	XII	22473	22980	507	-
gene	YLL058W	gene	XII	23568	25296	1728	+
gene	YLL057C	gene	XII	25755	26994	1239	-
gene	YLL056C	gene	XII	27408	28305	897	-
gene	YLL055W	gene	XII	30108	31704	1596	+
Replication_origins	ARS1202	ARS	XII	30208	31384	1176	.
gene	YLL054C	gene	XII	32672	35204	2532	-
gene	YLL053C	gene	XII	35502	35961	459	-
gene	YLL052C	gene	XII	35911	36361	450	-
gene	YLL051C	gene	XII	37332	39471	2139	-
gene	YLL050C	gene	XII	39803	40414	611	-
gene	YLL049W	gene	XII	40665	41205	540	+
gene	YLL048C	gene	XII	41279	46265	4986	-
gene	YLL047W	gene	XII	46671	47055	384	+
gene	YLL046C	gene	XII	46713	47463	750	-
gene	YLL045C	gene	XII	47858	48629	771	-
gene	YLL044W	gene	XII	48215	48662	447	+
gene	YLL043W	gene	XII	49937	51947	2010	+
gene	YLL042C	gene	XII	52086	52590	504	-
gene	YLL041C	gene	XII	53130	53931	801	-
gene	YLL040C	gene	XII	54210	63645	9435	-
gene	YLL039C	gene	XII	64061	65207	1146	-
gene	YLL038C	gene	XII	65774	66518	744	-
gene	YLL037W	gene	XII	66561	66942	381	+
gene	YLL036C	gene	XII	66744	68256	1512	-
gene	YLL035W	gene	XII	68579	70478	1899	+
gene	YLL034C	gene	XII	70632	73146	2514	-
gene	YLL033W	gene	XII	73408	74101	693	+
gene	YLL032C	gene	XII	74269	76747	2478	-
gene	YLL031C	gene	XII	77151	80205	3054	-
gene	YLL030C	gene	XII	80355	80697	342	-
gene	YLL029W	gene	XII	81460	83710	2250	+
gene	YLL028W	gene	XII	84803	86564	1761	+
gene	YLL027W	gene	XII	87402	88155	753	+
gene	YLL026W	gene	XII	88622	91349	2727	+
Replication_origins	ARS1206	ARS	XII	91418	91660	242	.
Replication_origins	ARS1206_ARS_consensus_sequence	ARS_consensus_sequence	XII	91465	91482	17	+
transposable_elements	YLLCdelta1	long_terminal_repeat	XII	92049	92381	332	-
tRNA_gene	tP%28UGG%29L	tRNA_gene	XII	92547	92650	103	+
gene	YLL025W	gene	XII	94746	95121	375	+
gene	YLL024C	gene	XII	95565	97485	1920	-
gene	YLL023C	gene	XII	97996	98836	840	-
gene	YLL022C	gene	XII	99043	100201	1158	-
gene	YLL021W	gene	XII	100946	105347	4401	+
gene	YLL020C	gene	XII	105555	105861	306	-
gene	YLL019C	gene	XII	105685	107899	2214	-
gene	YLL019W-A	gene	XII	106907	107000	93	+
gene	YLL018C-A	gene	XII	108675	108972	297	-
gene	YLL018C	gene	XII	109901	111575	1674	-
pseudogene	YLL017W	pseudogene	XII	112233	112545	312	+
pseudogene	YLL016W	pseudogene	XII	112846	115993	3147	+
gene	YLL015W	gene	XII	116431	121111	4680	+
gene	YLL014W	gene	XII	121321	121648	327	+
gene	YLL013C	gene	XII	122074	124714	2640	-
gene	YLL012W	gene	XII	125533	127255	1722	+
gene	YLL011W	gene	XII	127522	128992	1470	+
gene	YLL010C	gene	XII	129329	130613	1284	-
gene	YLL009C	gene	XII	131204	131414	210	-
gene	YLL008W	gene	XII	131728	133987	2259	+
gene	YLL007C	gene	XII	134301	136299	1998	-
gene	YLL006W-A	gene	XII	136344	136521	177	+
gene	YLL006W	gene	XII	136585	137866	1281	+
gene	YLL005C	gene	XII	137939	140546	2607	-
Replication_origins	ARS1207	ARS	XII	138184	139164	980	.
gene	YLL004W	gene	XII	141072	142923	1851	+
gene	YLL003W	gene	XII	143200	146041	2841	+
gene	YLL002W	gene	XII	146290	147601	1311	+
gene	YLL001W	gene	XII	147889	150163	2274	+
centromere	CEN12	centromere	XII	150827	150947	120	-
centromere	CEN12_centromere_DNA_Element_I	centromere_DNA_Element_I	XII	150937	150947	10	-
centromere	CEN12_centromere_DNA_Element_II	centromere_DNA_Element_II	XII	150852	150937	85	-
centromere	CEN12_centromere_DNA_Element_III	centromere_DNA_Element_III	XII	150827	150852	25	-
Replication_origins	ARS1208	ARS	XII	150946	151389	443	.
Replication_origins	ARS1208_ARS_consensus_sequence	ARS_consensus_sequence	XII	151077	151094	17	+
gene	YLR001C	gene	XII	151388	153977	2589	-
gene	YLR002C	gene	XII	154342	156334	1992	-
Replication_origins	ARS1209	ARS	XII	156647	156884	237	.
gene	YLR003C	gene	XII	156854	157730	876	-
gene	YLR004C	gene	XII	157933	159505	1572	-
gene	YLR005W	gene	XII	160048	161434	1386	+
gene	YLR006C	gene	XII	161754	163893	2139	-
gene	YLR007W	gene	XII	164391	165402	1011	+
gene	YLR008C	gene	XII	165576	166083	507	-
gene	YLR009W	gene	XII	166536	167136	600	+
gene	YLR010C	gene	XII	167319	167802	483	-
tRNA_gene	tS%28AGA%29L	tRNA_gene	XII	167943	168025	82	-
transposable_elements	YLRCsigma1	long_terminal_repeat	XII	168042	168380	338	-
gene	YLR011W	gene	XII	169102	169678	576	+
gene	YLR012C	gene	XII	169981	170281	300	-
gene	YLR013W	gene	XII	171338	171764	426	+
gene	YLR014C	gene	XII	172267	174982	2715	-
gene	YLR015W	gene	XII	175226	176744	1518	+
gene	YLR016C	gene	XII	176801	177416	615	-
gene	YLR017W	gene	XII	177607	178621	1014	+
gene	YLR018C	gene	XII	178706	179606	900	-
gene	YLR019W	gene	XII	180287	181481	1194	+
gene	YLR020C	gene	XII	181788	183405	1617	-
gene	YLR021W	gene	XII	183622	184162	540	+
gene	YLR022C	gene	XII	184173	184926	753	-
gene	YLR023C	gene	XII	185497	187129	1632	-
gene	YLR024C	gene	XII	187662	193281	5619	-
gene	YLR025W	gene	XII	194451	195174	723	+
gene	YLR026C	gene	XII	195449	196472	1023	-
gene	YLR027C	gene	XII	196828	198085	1257	-
snoRNA_gene	snR30	snoRNA_gene	XII	198783	199389	606	+
gene	YLR028C	gene	XII	199539	201315	1776	-
gene	YLR029C	gene	XII	201975	202590	615	-
gene	YLR030W	gene	XII	203289	204081	792	+
gene	YLR031W	gene	XII	204224	204785	561	+
gene	YLR032W	gene	XII	204990	208500	3510	+
gene	YLR033W	gene	XII	208760	210269	1509	+
gene	YLR034C	gene	XII	210511	211933	1422	-
gene	YLR035C	gene	XII	212368	214456	2088	-
tRNA_gene	tA%28UGC%29L	tRNA_gene	XII	214882	214955	73	-
transposable_elements	YLRCdelta2	long_terminal_repeat	XII	215079	215417	338	-
transposable_elements	YLR035C-A	transposable_element_gene	XII	215439	218907	3468	-
transposable_elements	YLRCdelta3	long_terminal_repeat	XII	220667	221005	338	-
transposable_elements	YLRWdelta4	long_terminal_repeat	XII	221005	221266	261	+
gene	YLR036C	gene	XII	221520	222132	612	-
Replication_origins	ARS1210	ARS	XII	222219	222676	457	.
gene	YLR037C	gene	XII	222684	223059	375	-
gene	YLR038C	gene	XII	224920	225172	252	-
gene	YLR039C	gene	XII	225425	228596	3171	-
gene	YLR040C	gene	XII	228907	229582	675	-
gene	YLR041W	gene	XII	229376	229697	321	+
gene	YLR042C	gene	XII	229965	230451	486	-
Replication_origins	ARS1211	ARS	XII	231178	231421	243	.
Replication_origins	ARS1211_ARS_consensus_sequence	ARS_consensus_sequence	XII	231249	231266	17	+
gene	YLR043C	gene	XII	231701	232013	312	-
gene	YLR044C	gene	XII	232389	234081	1692	-
gene	YLR045C	gene	XII	235036	237703	2667	-
gene	YLR046C	gene	XII	238000	238813	813	-
gene	YLR047C	gene	XII	239346	241407	2061	-
gene	YLR048W	gene	XII	242231	243349	1118	+
gene	YLR049C	gene	XII	243885	245172	1287	-
gene	YLR050C	gene	XII	245586	246072	486	-
gene	YLR051C	gene	XII	246323	246977	654	-
gene	YLR052W	gene	XII	247200	247953	753	+
gene	YLR053C	gene	XII	248099	248426	327	-
gene	YLR054C	gene	XII	248716	250978	2262	-
gene	YLR055C	gene	XII	251271	253080	1809	-
gene	YLR056W	gene	XII	253860	254958	1098	+
gene	YLR057W	gene	XII	255305	257855	2550	+
gene	YLR058C	gene	XII	257991	259401	1410	-
gene	YLR059C	gene	XII	259737	260547	810	-
gene	YLR060W	gene	XII	260978	262766	1788	+
gene	YLR061W	gene	XII	263193	263948	755	+
gene	YLR062C	gene	XII	263576	263954	378	-
gene	YLR063W	gene	XII	264156	265254	1098	+
gene	YLR064W	gene	XII	265455	266277	822	+
gene	YLR065C	gene	XII	266372	266918	546	-
gene	YLR066W	gene	XII	267168	267723	555	+
gene	YLR067C	gene	XII	267812	270710	2898	-
gene	YLR068W	gene	XII	271007	271463	456	+
gene	YLR069C	gene	XII	271629	273915	2286	-
gene	YLR070C	gene	XII	274140	275211	1071	-
gene	YLR071C	gene	XII	275377	278626	3249	-
gene	YLR072W	gene	XII	278861	280943	2082	+
gene	YLR073C	gene	XII	281018	281621	603	-
gene	YLR074C	gene	XII	281955	282456	501	-
gene	YLR075W	gene	XII	282926	283592	666	+
gene	YLR076C	gene	XII	283184	283607	423	-
gene	YLR077W	gene	XII	283871	285623	1752	+
gene	YLR078C	gene	XII	285735	286559	824	-
gene	YLR079W	gene	XII	286819	287674	855	+
gene	YLR080W	gene	XII	287915	289250	1335	+
Replication_origins	ARS1212	ARS	XII	289314	289444	130	.
Replication_origins	ARS1212_ARS_consensus_sequence	ARS_consensus_sequence	XII	289405	289422	17	-
gene	YLR081W	gene	XII	290211	291936	1725	+
gene	YLR082C	gene	XII	292393	293572	1179	-
gene	YLR083C	gene	XII	294090	296094	2004	-
gene	YLR084C	gene	XII	296588	300251	3663	-
gene	YLR085C	gene	XII	300672	301989	1317	-
gene	YLR086W	gene	XII	302242	306499	4257	+
gene	YLR087C	gene	XII	306854	315731	8877	-
gene	YLR088W	gene	XII	316106	317951	1845	+
gene	YLR089C	gene	XII	318236	320015	1779	-
gene	YLR090W	gene	XII	320700	322080	1380	+
gene	YLR091W	gene	XII	322296	323178	882	+
gene	YLR092W	gene	XII	323543	326225	2682	+
gene	YLR093C	gene	XII	326512	327415	903	-
gene	YLR094C	gene	XII	327729	329238	1509	-
gene	YLR095C	gene	XII	329676	332115	2439	-
gene	YLR096W	gene	XII	332589	336033	3444	+
gene	YLR097C	gene	XII	336230	337265	1035	-
gene	YLR098C	gene	XII	337526	339473	1947	-
gene	YLR099C	gene	XII	339743	340928	1185	-
gene	YLR099W-A	gene	XII	341324	341588	264	+
gene	YLR100W	gene	XII	341809	342853	1044	+
gene	YLR101C	gene	XII	342565	342961	396	-
gene	YLR102C	gene	XII	342969	343767	798	-
Replication_origins	ARS1212.5	ARS	XII	343576	344032	456	.
Replication_origins	ARS1212.5_ARS_consensus_sequence	ARS_consensus_sequence	XII	343854	343871	17	+
gene	YLR103C	gene	XII	343988	345941	1953	-
gene	YLR104W	gene	XII	346584	346980	396	+
gene	YLR105C	gene	XII	347046	348180	1134	-
snoRNA_gene	snR79	snoRNA_gene	XII	348426	348510	84	-
gene	YLR106C	gene	XII	349005	363738	14733	-
gene	YLR107W	gene	XII	364115	365330	1215	+
transposable_elements	YLRCdelta5	long_terminal_repeat	XII	365809	366144	335	-
snRNA_gene	snR6	snRNA_gene	XII	366234	366346	112	+
gene	YLR108C	gene	XII	366666	368124	1458	-
gene	YLR109W	gene	XII	368780	369311	531	+
gene	YLR110C	gene	XII	369696	370098	402	-
gene	YLR111W	gene	XII	370390	370723	333	+
gene	YLR112W	gene	XII	370790	371210	420	+
gene	YLR113W	gene	XII	371619	372927	1308	+
Replication_origins	ARS1213	ARS	XII	373253	373332	79	.
transposable_elements	YLRWsigma2	long_terminal_repeat	XII	373998	374338	340	+
tRNA_gene	tR%28ACG%29L	tRNA_gene	XII	374354	374427	73	+
gene	YLR114C	gene	XII	374943	377238	2295	-
gene	YLR115W	gene	XII	377984	380564	2580	+
gene	YLR116W	gene	XII	380821	382252	1431	+
gene	YLR117C	gene	XII	382470	384534	2064	-
Replication_origins	ARS1214	ARS	XII	384533	384725	192	.
gene	YLR118C	gene	XII	384724	385408	684	-
gene	YLR119W	gene	XII	385533	386175	642	+
gene	YLR120C	gene	XII	386510	388220	1710	-
gene	YLR120W-A	gene	XII	388671	388773	102	+
gene	YLR121C	gene	XII	388743	390270	1527	-
gene	YLR122C	gene	XII	390953	391331	378	-
gene	YLR123C	gene	XII	391077	391407	330	-
gene	YLR124W	gene	XII	391599	391944	345	+
gene	YLR125W	gene	XII	393483	393894	411	+
gene	YLR126C	gene	XII	394764	395520	756	-
gene	YLR127C	gene	XII	395757	398319	2562	-
gene	YLR128W	gene	XII	398529	399433	904	+
gene	YLR129W	gene	XII	399656	402488	2832	+
gene	YLR130C	gene	XII	402793	404062	1269	-
gene	YLR131C	gene	XII	404509	406822	2313	-
gene	YLR132C	gene	XII	407282	408155	873	-
gene	YLR133W	gene	XII	408444	410193	1749	+
gene	YLR134W	gene	XII	410722	412414	1692	+
Replication_origins	ARS1215	ARS	XII	412685	412893	208	.
gene	YLR135W	gene	XII	413280	415527	2247	+
gene	YLR136C	gene	XII	415800	416658	858	-
gene	YLR137W	gene	XII	417005	418109	1104	+
gene	YLR138W	gene	XII	418436	421394	2958	+
gene	YLR139C	gene	XII	421541	423473	1932	-
gene	YLR140W	gene	XII	423473	423800	327	+
gene	YLR141W	gene	XII	423682	424774	1092	+
gene	YLR142W	gene	XII	425185	426616	1431	+
tRNA_gene	tD%28GUC%29L1	tRNA_gene	XII	427131	427203	72	+
gene	YLR143W	gene	XII	427328	429386	2058	+
gene	YLR144C	gene	XII	429676	432016	2340	-
gene	YLR145W	gene	XII	432167	432773	606	+
gene	YLR146C	gene	XII	432822	433725	903	-
gene	YLR146W-A	gene	XII	433869	434058	189	+
gene	YLR147C	gene	XII	434157	434463	306	-
gene	YLR148W	gene	XII	434640	437397	2757	+
gene	YLR149C	gene	XII	437630	439823	2193	-
gene	YLR149C-A	gene	XII	440369	440456	87	-
gene	YLR150W	gene	XII	440466	441288	822	+
gene	YLR151C	gene	XII	441714	442737	1023	-
gene	YLR152C	gene	XII	442957	444688	1731	-
gene	YLR153C	gene	XII	445523	447575	2052	-
gene	YLR154C	gene	XII	447981	448314	333	-
tRNA_gene	tQ%28UUG%29L	tRNA_gene	XII	448649	448721	72	-
transposable_elements	YLRWdelta6	long_terminal_repeat	XII	448841	449028	187	+
Replication_origins	ARS1216	ARS	XII	450484	450725	241	.
Replication_origins	ARS1216_ARS_consensus_sequence	ARS_consensus_sequence	XII	450505	450522	17	+
rRNA_gene	ETS2-1	rRNA_gene	XII	451574	451785	211	-
rRNA_gene	RDN37-1	rRNA_gene	XII	451574	458432	6858	-
rRNA_gene	RDN25-1	rRNA_gene	XII	451785	455181	3396	-
gene	YLR154W-A	gene	XII	452437	452623	186	+
gene	YLR154W-B	gene	XII	454391	454556	165	+
gene	YLR154W-C	gene	XII	454695	455070	375	+
rRNA_gene	ITS2-1	rRNA_gene	XII	455181	455413	232	-
rRNA_gene	RDN58-1	rRNA_gene	XII	455413	455571	158	-
gene	YLR154W-E	gene	XII	455432	455636	204	+
rRNA_gene	ITS1-1	rRNA_gene	XII	455571	455932	361	-
gene	YLR154W-F	gene	XII	455882	456023	141	+
rRNA_gene	RDN18-1	rRNA_gene	XII	455932	457732	1800	-
rRNA_gene	ETS1-1	rRNA_gene	XII	457732	458432	700	-
Replication_origins	ARS1200-1	ARS	XII	458990	459097	107	.
Replication_origins	ARS1200-1_ARS_consensus_sequence	ARS_consensus_sequence	XII	459077	459088	11	-
rRNA_gene	RDN5-1	rRNA_gene	XII	459675	459796	121	+
rRNA_gene	ETS2-2	rRNA_gene	XII	460711	460922	211	-
rRNA_gene	RDN37-2	rRNA_gene	XII	460711	467569	6858	-
rRNA_gene	RDN25-2	rRNA_gene	XII	460922	464318	3396	-
gene	YLR154C-G	gene	XII	462521	462671	150	-
rRNA_gene	ITS2-2	rRNA_gene	XII	464318	464550	232	-
rRNA_gene	RDN58-2	rRNA_gene	XII	464550	464708	158	-
rRNA_gene	ITS1-2	rRNA_gene	XII	464708	465069	361	-
rRNA_gene	RDN18-2	rRNA_gene	XII	465069	466869	1800	-
rRNA_gene	ETS1-2	rRNA_gene	XII	466869	467569	700	-
Replication_origins	ARS1200-2	ARS	XII	468127	468234	107	.
Replication_origins	ARS1200-2_ARS_consensus_sequence	ARS_consensus_sequence	XII	468214	468225	11	-
rRNA_gene	RDN5-2	rRNA_gene	XII	468812	468931	119	+
gene	YLR154C-H	gene	XII	468826	468958	132	-
gene	YLR155C	gene	XII	469316	470405	1089	-
gene	YLR156W	gene	XII	472112	472457	345	+
rRNA_gene	RDN5-3	rRNA_gene	XII	472464	472583	119	+
gene	YLR156C-A	gene	XII	472478	472610	132	-
gene	YLR157C	gene	XII	472968	474057	1089	-
gene	YLR157W-D	gene	XII	475763	475976	213	+
transposable_elements	YLRCdelta7	long_terminal_repeat	XII	475975	476310	335	-
transposable_elements	YLRCTy1-1	LTR_retrotransposon	XII	475975	481897	5922	-
transposable_elements	YLR157C-B	transposable_element_gene	XII	476332	481601	5269	-
transposable_elements	YLR157C-A	transposable_element_gene	XII	480278	481601	1323	-
transposable_elements	YLRCdelta8	long_terminal_repeat	XII	481562	481897	335	-
gene	YLR157W-E	gene	XII	481872	482037	165	+
rRNA_gene	RDN5-4	rRNA_gene	XII	482044	482163	119	+
gene	YLR157C-C	gene	XII	482058	482190	132	-
gene	YLR158C	gene	XII	482548	483637	1089	-
gene	YLR159W	gene	XII	485344	485689	345	+
rRNA_gene	RDN5-5	rRNA_gene	XII	485696	485815	119	+
gene	YLR159C-A	gene	XII	485710	485842	132	-
gene	YLR160C	gene	XII	486200	487289	1089	-
gene	YLR161W	gene	XII	488996	489341	345	+
rRNA_gene	RDN5-6	rRNA_gene	XII	489348	489469	121	+
gene	YLR162W	gene	XII	489572	489929	357	+
gene	YLR162W-A	gene	XII	490405	490594	189	+
gene	YLR163C	gene	XII	491865	493254	1389	-
gene	YLR163W-A	gene	XII	492811	492925	114	+
gene	YLR164W	gene	XII	493882	494389	507	+
gene	YLR165C	gene	XII	494493	495258	765	-
gene	YLR166C	gene	XII	495428	498044	2616	-
gene	YLR167W	gene	XII	498946	499405	459	+
gene	YLR168C	gene	XII	499577	500270	693	-
gene	YLR169W	gene	XII	500334	500688	354	+
gene	YLR170C	gene	XII	500578	501049	471	-
gene	YLR171W	gene	XII	500732	501122	390	+
gene	YLR172C	gene	XII	501259	502162	903	-
gene	YLR173W	gene	XII	502420	504247	1827	+
gene	YLR174W	gene	XII	504590	505829	1239	+
gene	YLR175W	gene	XII	506133	507585	1452	+
gene	YLR176C	gene	XII	507796	510232	2436	-
gene	YLR177W	gene	XII	511053	512940	1887	+
Replication_origins	ARS1217	ARS	XII	512866	513115	249	.
Replication_origins	ARS1217_ARS_consensus_sequence	ARS_consensus_sequence	XII	513069	513086	17	-
gene	YLR178C	gene	XII	513161	513821	660	-
gene	YLR179C	gene	XII	514107	514713	606	-
gene	YLR180W	gene	XII	515261	516410	1149	+
gene	YLR181C	gene	XII	516677	517670	993	-
gene	YLR182W	gene	XII	517939	520351	2412	+
gene	YLR183C	gene	XII	520542	522012	1470	-
gene	YLR184W	gene	XII	522105	522453	348	+
gene	YLR185W	gene	XII	522662	523288	626	+
gene	YLR186W	gene	XII	523631	524390	759	+
gene	YLR187W	gene	XII	524864	527945	3081	+
gene	YLR188W	gene	XII	528299	530387	2088	+
gene	YLR189C	gene	XII	530796	534393	3597	-
gene	YLR190W	gene	XII	535213	536689	1476	+
gene	YLR191W	gene	XII	537271	538432	1161	+
gene	YLR192C	gene	XII	538791	539589	798	-
gene	YLR193C	gene	XII	540008	540536	528	-
gene	YLR194C	gene	XII	540808	541573	765	-
gene	YLR195C	gene	XII	541936	543304	1368	-
gene	YLR196W	gene	XII	543967	545698	1731	+
gene	YLR197W	gene	XII	546096	547611	1515	+
gene	YLR198C	gene	XII	547285	547645	360	-
gene	YLR199C	gene	XII	547852	548769	917	-
gene	YLR200W	gene	XII	549011	549356	345	+
gene	YLR201C	gene	XII	549510	550293	783	-
gene	YLR202C	gene	XII	550193	550636	443	-
gene	YLR203C	gene	XII	550649	551960	1311	-
gene	YLR204W	gene	XII	552269	552605	336	+
gene	YLR205C	gene	XII	552723	553677	954	-
gene	YLR206W	gene	XII	554577	556419	1842	+
gene	YLR207W	gene	XII	556787	559289	2502	+
gene	YLR208W	gene	XII	559550	560444	894	+
gene	YLR209C	gene	XII	560796	561732	936	-
gene	YLR210W	gene	XII	562007	563390	1383	+
gene	YLR211C	gene	XII	563791	564531	740	-
gene	YLR212C	gene	XII	564859	566281	1422	-
gene	YLR213C	gene	XII	566653	567922	1269	-
gene	YLR214W	gene	XII	568566	570627	2061	+
gene	YLR215C	gene	XII	570775	571858	1083	-
gene	YLR216C	gene	XII	572095	573211	1116	-
gene	YLR217W	gene	XII	572908	573232	324	+
gene	YLR218C	gene	XII	573465	573918	453	-
gene	YLR219W	gene	XII	574150	576337	2187	+
gene	YLR220W	gene	XII	576824	577793	969	+
gene	YLR221C	gene	XII	578361	579024	663	-
gene	YLR222C	gene	XII	579317	581771	2454	-
gene	YLR222C-A	gene	XII	582005	582236	231	-
gene	YLR223C	gene	XII	582232	585490	3258	-
gene	YLR224W	gene	XII	586463	587573	1110	+
gene	YLR225C	gene	XII	587694	588918	1224	-
gene	YLR226W	gene	XII	589353	590541	1188	+
gene	YLR227C	gene	XII	590561	592043	1482	-
tRNA_gene	tL%28UAG%29L1	tRNA_gene	XII	592518	592619	101	-
