chr,start,end,name,score,strand,reads,bases_covered,region_length,FPKM
XI,532549,533464,YKR052C,0,-,43,915,915,6.283081666981172
XI,534066,535281,YKR053C,0,-,4,506,1215,0.44015846303284695
XI,535646,547925,YKR054C,0,-,1005,8939,12279,10.942798583920384
XI,548215,549091,YKR055W,0,+,109,876,876,16.635954923446086
XI,549447,551367,YKR056W,0,+,237,1920,1920,16.503363310237425
XI,551656,552242,YKR057W,0,+,140,586,586,31.941533516163506
XI,552769,554620,YKR058W,0,+,421,1851,1851,30.408921693442288
XI,554986,556174,YKR059W,0,+,237,1188,1188,26.67210231957564
XI,556517,557342,YKR060W,0,+,184,825,825,29.818735150188868
XI,557676,558954,YKR061W,0,+,192,1278,1278,20.086104510231323
XI,559665,560652,YKR062W,0,+,151,987,987,20.454324321256653
XI,560788,562297,YKR063C,0,-,170,1509,1509,15.062082594339717
XI,562546,565138,YKR064W,0,+,331,2592,2592,17.073334132485037
XI,565298,565892,YKR065C,0,-,93,594,594,20.93253599764164
XI,566112,567198,YKR066C,0,-,70,1086,1086,8.617743388799179
XI,567917,570149,YKR067W,0,+,74,2216,2232,4.432644199292481
XI,570327,570909,YKR068C,0,-,18,582,582,4.134993808646204
XI,571611,573393,YKR069W,0,+,69,1281,1782,5.176863741352234
XI,573573,574632,YKR070W,0,+,27,1059,1059,3.4087342728499865
XI,574933,575980,YKR071C,0,-,14,484,1047,1.7877496313726662
XI,576434,578123,YKR072C,0,-,21,1384,1689,1.6623213712674791
XI,578186,578507,YKR073C,0,-,4,225,321,1.6660203507318039
XI,579208,579676,YKR074W,0,+,7,423,468,1.9997584017598093
XI,579826,580750,YKR075C,0,-,25,712,924,3.6173737323113433
XI,580211,580481,YKR075W-A,0,+,3,157,270,1.4855348127358583
XI,582282,583395,YKR076W,0,+,14,762,1113,1.6817375238519152
XI,583652,584744,YKR077W,0,+,14,903,1092,1.7140786300798365
XI,584951,586709,YKR078W,0,+,248,1758,1758,18.860715028591784
XI,586788,589305,YKR079C,0,-,296,2517,2517,15.722942952436737
XI,590394,591357,YKR080W,0,+,21,963,963,2.9155356137806567
XI,591505,592540,YKR081C,0,-,7,553,1035,0.9042385816653051
XI,592824,596298,YKR082W,0,+,143,3472,3474,5.503406171534397
XI,596420,596822,YKR083C,0,-,6,372,402,1.995494524570556
XI,597054,598890,YKR084C,0,-,401,1836,1836,29.200953917013685
XI,599093,599681,YKR085C,0,-,164,588,588,37.289955503369505
XI,599856,603072,YKR086W,0,+,1495,3216,3216,62.15133987985377
XI,603194,604232,YKR087C,0,-,620,1038,1038,79.85822981759239
XI,604404,605418,YKR088C,0,-,615,1014,1014,81.08910442300765
XI,605632,608365,YKR089C,0,-,1014,2624,2733,49.604795832519
XI,608945,611066,YKR090W,0,+,2,259,2121,0.12607084690827652
XI,611524,612265,YKR091W,0,+,27,77,741,4.871591896016378
XI,612664,613885,YKR092C,0,-,0,0,1221,0.0
XI,615729,617535,YKR093W,0,+,23,1337,1806,1.7026894033018976
XI,617995,618750,YKR094C,0,-,24,755,755,4.250006881469475
XI,619804,625432,YKR095W,0,+,720,5628,5628,17.104238782033338
XI,625863,626205,YKR095W-A,0,+,31,342,342,12.11883663021358
XI,626792,630380,YKR096W,0,+,50,2312,3588,1.8631289457389528
XI,631151,632801,YKR097W,0,+,10,250,1650,0.810291716037741
XI,633025,635179,YKR098C,0,-,24,1730,2154,1.489672792715624
XI,635850,638286,YKR099W,0,+,34,1799,2436,1.8660658977716447
XI,638900,639968,YKR100C,0,-,24,1054,1068,3.004452430252298
XI,640539,642504,YKR101W,0,+,51,1953,1965,3.470027883184524
XI,646355,649865,YKR102W,0,+,17,1787,3510,0.6475408158079382
XI,653079,656736,YKR103W,0,+,134,3405,3657,4.898974526003405
XI,656835,657756,YKR104W,0,+,51,921,921,7.403479685621704
XI,658715,660464,YKR105C,0,-,99,1749,1749,7.567818857333618
XI,661441,663289,YKR106W,0,+,74,1840,1848,5.353713123820788
XII,584,4301,YLL067C,0,-,14,1361,3717,0.5035711229613079
XII,842,1325,YLL067W-A,0,+,8,439,483,2.214461832649727
XII,5604,5775,YLL066W-B,0,+,1,112,171,0.781860427755715
XII,6119,9836,YLL066C,0,-,15,1586,3717,0.5395404888871156
XII,6485,6968,YLL066W-A,0,+,0,0,483,0.0
XII,11725,12076,YLL065W,0,+,0,0,351,0.0
XII,13082,13445,YLL064C,0,-,1,150,363,0.3683144163807913
XII,14647,16072,YLL063C,0,-,15,731,1425,1.407348769960287
XII,16638,17613,YLL062C,0,-,3,407,975,0.4113788712191608
XII,17955,19707,YLL061W,0,+,7,588,1752,0.5341820388262505
XII,21137,21839,YLL060C,0,-,100,702,702,19.045318111998185
XII,22473,22980,YLL059C,0,-,73,507,507,19.250421537819705
XII,23568,25296,YLL058W,0,+,331,1728,1728,25.61000119872756
XII,25755,26994,YLL057C,0,-,305,1239,1239,32.91196982211405
XII,27408,28305,YLL056C,0,-,269,897,897,40.094534912302265
XII,30108,31704,YLL055W,0,+,959,1596,1596,80.3361589518997
XII,32672,35204,YLL054C,0,-,1061,2532,2532,56.02437569832035
XII,35502,35961,YLL053C,0,-,30,459,459,8.738440074916815
XII,35911,36361,YLL052C,0,-,25,450,450,7.427674063679292
XII,37332,39471,YLL051C,0,-,51,1832,2139,3.187753525225615
XII,39803,40414,YLL050C,0,-,45,611,611,9.84683468343736
XII,40665,41205,YLL049W,0,+,57,540,540,14.112580720990655
XII,41279,46265,YLL048C,0,-,542,4986,4986,14.533571633625185
XII,46671,47055,YLL047W,0,+,37,384,384,12.882372204193771
XII,46713,47463,YLL046C,0,-,43,750,750,7.6653596337170296
XII,47858,48629,YLL045C,0,-,0,0,771,0.0
XII,48215,48662,YLL044W,0,+,0,0,447,0.0
XII,49937,51947,YLL043W,0,+,12,519,2010,0.7981978098282224
XII,52086,52590,YLL042C,0,-,24,504,504,6.366577768867964
XII,53130,53931,YLL041C,0,-,56,801,801,9.347185338562705
XII,54210,63645,YLL040C,0,-,319,8660,9435,4.52037143334886
XII,64061,65207,YLL039C,0,-,8,725,1146,0.9333203011953037
XII,65774,66518,YLL038C,0,-,5,377,744,0.8985089593160434
XII,66561,66942,YLL037W,0,+,8,381,381,2.8073098823354803
XII,66744,68256,YLL036C,0,-,6,298,1512,0.5305481474056637
XII,68579,70478,YLL035W,0,+,5,647,1899,0.35202246747295224
XII,70632,73146,YLL034C,0,-,38,1888,2514,2.020894613984342
XII,73408,74101,YLL033W,0,+,38,693,693,7.331210764150989
XII,74269,76747,YLL032C,0,-,112,2478,2478,6.042853475535695
XII,77151,80205,YLL031C,0,-,123,2970,3054,5.384698879170253
XII,80355,80697,YLL030C,0,-,3,324,342,1.1727906416335725
XII,81460,83710,YLL029W,0,+,2,225,2250,0.11884278501886866
XII,84803,86564,YLL028W,0,+,9,512,1761,0.6832953993844664
XII,87402,88155,YLL027W,0,+,14,751,753,2.4857554635420738
XII,88622,91349,YLL026W,0,+,107,2434,2727,5.245948018572173
XII,94746,95121,YLL025W,0,+,14,375,375,4.991396970792484
XII,95565,97485,YLL024C,0,-,57,1920,1920,3.9691633277786216
XII,97996,98836,YLL023C,0,-,24,840,840,3.8199466613207784
XII,99043,100201,YLL022C,0,-,49,1158,1158,5.657347602905989
XII,100946,105347,YLL021W,0,+,323,4401,4401,9.812428313163236
XII,105555,105861,YLL020C,0,-,84,306,306,36.70144831465062
XII,105685,107899,YLL019C,0,-,491,2214,2214,29.650308660703516
XII,106907,107000,YLL019W-A,0,+,48,93,93,69.00548807547213
XII,108675,108972,YLL018C-A,0,-,34,297,297,15.305510191823995
XII,109901,111575,YLL018C,0,-,27,403,1674,2.156421502358504
XII,116431,121111,YLL015W,0,+,1319,4680,4680,37.681161884588406
XII,121321,121648,YLL014W,0,+,46,327,327,18.80768845482096
XII,122074,124714,YLL013C,0,-,108,2601,2640,5.469469083254752
XII,125533,127255,YLL012W,0,+,49,1722,1722,3.804418422860125
XII,127522,128992,YLL011W,0,+,41,1470,1470,3.7289955503369505
XII,129329,130613,YLL010C,0,-,24,1204,1284,2.4990305260977057
XII,131204,131414,YLL009C,0,-,2,14,210,1.273315553773593
XII,131728,133987,YLL008W,0,+,91,2189,2259,5.38580350434116
XII,134301,136299,YLL007C,0,-,206,1998,1998,13.784692406467874
XII,136344,136521,YLL006W-A,0,+,34,177,177,25.682127271026705
XII,136585,137866,YLL006W,0,+,149,1281,1281,15.551148976415192
XII,137939,140546,YLL005C,0,-,480,2607,2607,24.616457196083267
XII,141072,142923,YLL004W,0,+,1679,1851,1851,121.2745356847734
XII,143200,146041,YLL003W,0,+,1629,2388,2841,76.66112597508068
XII,146290,147601,YLL002W,0,+,4,459,1311,0.4079271796986339
XII,147889,150163,YLL001W,0,+,14,1152,2274,0.8231195532309505
XII,151388,153977,YLR001C,0,-,46,2258,2589,2.3754786113273285
XII,154342,156334,YLR002C,0,-,34,1669,1992,2.2819962484797824
XII,156854,157730,YLR003C,0,-,10,548,876,1.5262343966464298
XII,157933,159505,YLR004C,0,-,15,1168,1572,1.2757455452884279
XII,160048,161434,YLR005W,0,+,8,820,1386,0.7717063962264199
XII,161754,163893,YLR006C,0,-,3,428,2139,0.18751491324856556
XII,164391,165402,YLR007W,0,+,36,1011,1011,4.760764385028864
XII,165576,166083,YLR008C,0,-,40,507,507,10.548176185106687
XII,166536,167136,YLR009W,0,+,77,600,600,17.157927087099164
XII,167319,167802,YLR010C,0,-,119,483,483,32.940119760664686
XII,169102,169678,YLR011W,0,+,142,576,576,32.96030365757686
XII,169981,170281,YLR012C,0,-,141,300,300,62.83812257872681
XII,171338,171764,YLR013W,0,+,122,426,426,38.28913672262846
XII,172267,174982,YLR014C,0,-,533,2715,2715,26.2471841498855
XII,175226,176744,YLR015W,0,+,130,1518,1518,11.449774248359383
XII,176801,177416,YLR016C,0,-,15,615,615,3.26093007673725
XII,177607,178621,YLR017W,0,+,6,567,1014,0.7911132138830015
XII,178706,179606,YLR018C,0,-,37,876,900,5.496478807122676
XII,180287,181481,YLR019W,0,+,51,1194,1194,5.710724280115234
XII,181788,183405,YLR020C,0,-,169,1617,1617,13.973397960242675
XII,183622,184162,YLR021W,0,+,171,540,540,42.33774216297196
XII,184173,184926,YLR022C,0,-,349,753,753,61.96633262687027
XII,185497,187129,YLR023C,0,-,1465,1632,1632,120.01701290393562
XII,187662,193281,YLR024C,0,-,4823,5619,5619,114.75815913227514
XII,194451,195174,YLR025W,0,+,306,723,723,56.585931871017344
XII,195449,196472,YLR026C,0,-,283,1023,1023,36.98589607075495
XII,196828,198085,YLR027C,0,-,63,1257,1257,6.700861088474397
XII,199539,201315,YLR028C,0,-,2,144,1776,0.1505609607502559
XII,201975,202590,YLR029C,0,-,0,0,615,0.0
XII,203289,204081,YLR030W,0,+,22,792,792,3.713837031839646
XII,204224,204785,YLR031W,0,+,25,561,561,5.958027323806919
XII,204990,208500,YLR032W,0,+,297,3494,3510,11.312918958526922
XII,208760,210269,YLR033W,0,+,414,1509,1509,36.68060114150966
XII,210511,211933,YLR034C,0,-,413,1422,1422,38.830751750627186
XII,212368,214456,YLR035C,0,-,642,2088,2088,41.108334042087115
XII,221520,222132,YLR036C,0,-,562,612,612,122.77508305258124
XII,222684,223059,YLR037C,0,-,469,375,375,167.21179852154822
XII,224920,225172,YLR038C,0,-,673,252,252,357.0589032040117
XII,225425,228596,YLR039C,0,-,6613,3171,3171,278.82237606307183
XII,228907,229582,YLR040C,0,-,1050,675,675,207.97487378302017
XII,229376,229697,YLR041W,0,+,652,321,321,271.561317169284
XII,229965,230451,YLR042C,0,-,1034,486,486,284.45240673497733
XII,231701,232013,YLR043C,0,-,366,312,312,156.83819465230505
XII,232389,234081,YLR044C,0,-,1103,1692,1692,87.15664353444956
XII,235036,237703,YLR045C,0,-,419,2667,2667,21.00469358390297
XII,238000,238813,YLR046C,0,-,21,813,813,3.4534573137401874
XII,239346,241407,YLR047C,0,-,26,1803,2061,1.6866334118398392
XII,242231,243349,YLR048W,0,+,284,1118,1118,33.962674251814434
XII,243885,245172,YLR049C,0,-,458,1287,1287,47.57866742888274
XII,245586,246072,YLR050C,0,-,176,486,486,48.41743093361316
XII,246323,246977,YLR051C,0,-,129,654,654,26.371650115998953
XII,247200,247953,YLR052W,0,+,16,747,753,2.840863386905227
XII,248099,248426,YLR053C,0,-,30,327,327,12.265883774883234
XII,248716,250978,YLR054C,0,-,584,2262,2262,34.51799724022843
XII,251271,253080,YLR055C,0,-,426,1809,1809,31.48446916544655
XII,253860,254958,YLR056W,0,+,104,1094,1098,12.663575452830267
XII,255305,257855,YLR057W,0,+,80,2466,2550,4.194451235960071
XII,257991,259401,YLR058C,0,-,172,1408,1410,16.309275816419213
XII,259737,260547,YLR059C,0,-,67,810,810,11.05898138370028
XII,260978,262766,YLR060W,0,+,192,1788,1788,14.35684651234655
XII,263193,263948,YLR061W,0,+,113,755,755,20.01044906691878
XII,263576,263954,YLR062C,0,-,56,378,378,19.807130836478112
XII,264156,265254,YLR063W,0,+,224,1098,1098,27.27539328301904
XII,265455,266277,YLR064W,0,+,207,822,822,33.66850798207913
XII,266372,266918,YLR065C,0,-,229,546,546,56.07485804118323
XII,267168,267723,YLR066W,0,+,210,555,555,50.588482812085985
XII,267812,270710,YLR067C,0,-,666,2898,2898,30.725657928014957
XII,271007,271463,YLR068W,0,+,88,456,456,25.801394115938592
XII,271629,273915,YLR069C,0,-,158,2286,2286,9.240728362687623
XII,274140,275211,YLR070C,0,-,60,1071,1071,7.49009149278584
XII,275377,278626,YLR071C,0,-,226,3249,3249,9.300024035410082
XII,278861,280943,YLR072W,0,+,39,1980,2082,2.504431888906274
XII,281018,281621,YLR073C,0,-,4,492,603,0.8868864553646916
XII,281955,282456,YLR074C,0,-,3,211,501,0.8005876236301033
XII,282926,283592,YLR075W,0,+,2,79,666,0.40149589533401575
XII,283184,283607,YLR076C,0,-,2,68,423,0.6321424735046206
XII,283871,285623,YLR077W,0,+,39,1399,1752,2.9761570734605383
XII,285735,286559,YLR078C,0,-,54,824,824,8.761770861524601
XII,286819,287674,YLR079W,0,+,115,855,855,17.982789838381443
XII,287915,289250,YLR080W,0,+,217,1335,1335,21.73220591215829
XII,290211,291936,YLR081W,0,+,632,1725,1725,48.983895738211956
XII,292393,293572,YLR082C,0,-,559,1179,1179,63.39037865033167
XII,294090,296094,YLR083C,0,-,1923,2004,2004,128.29416668672405
XII,296588,300251,YLR084C,0,-,1953,3663,3663,71.28377123521207
XII,300672,301989,YLR085C,0,-,189,1317,1317,19.18674803693011
XII,302242,306499,YLR086W,0,+,165,4191,4257,5.182098183962297
XII,306854,315731,YLR087C,0,-,1259,8740,8877,18.962031050028177
XII,316106,317951,YLR088W,0,+,105,1817,1845,7.60883684572025
XII,318236,320015,YLR089C,0,-,28,1552,1779,2.1042988915651284
XII,320700,322080,YLR090W,0,+,12,1169,1380,1.1625924621411066
XII,322296,323178,YLR091W,0,+,4,384,882,0.6063407398921871
XII,323543,326225,YLR092W,0,+,4,490,2682,0.1994006460048132
XII,326512,327415,YLR093C,0,-,4,255,903,0.5922397924528339
XII,327729,329238,YLR094C,0,-,4,459,1509,0.35440194339622866
XII,329676,332115,YLR095C,0,-,3,405,2439,0.16445034827334226
XII,332589,336033,YLR096W,0,+,23,2042,3444,0.8928737114875803
XII,336230,337265,YLR097C,0,-,11,511,1035,1.420946342616908
XII,337526,339473,YLR098C,0,-,3,291,1947,0.20600636848417142
XII,339743,340928,YLR099C,0,-,0,0,1185,0.0
XII,341324,341588,YLR099W-A,0,+,0,0,264,0.0
XII,341809,342853,YLR100W,0,+,1,123,1044,0.12806334592550503
XII,342565,342961,YLR101C,0,-,0,0,396,0.0
XII,342969,343767,YLR102C,0,-,2,227,798,0.335083040466735
XII,343988,345941,YLR103C,0,-,12,1145,1953,0.8214939056603825
XII,346584,346980,YLR104W,0,+,20,396,396,6.752430966981175
XII,347046,348180,YLR105C,0,-,45,1134,1134,5.305481474056637
XII,349005,363738,YLR106C,0,-,540,13444,14733,4.900359186789026
XII,364115,365330,YLR107W,0,+,315,1215,1215,34.6624789638367
XII,366666,368124,YLR108C,0,-,32,1309,1458,2.934389753552313
XII,368780,369311,YLR109W,0,+,2,82,531,0.5035711229613079
XII,369696,370098,YLR110C,0,-,0,0,402,0.0
XII,370390,370723,YLR111W,0,+,0,0,333,0.0
XII,370790,371210,YLR112W,0,+,0,0,420,0.0
XII,371619,372927,YLR113W,0,+,2,201,1308,0.2044313962480539
XII,374943,377238,YLR114C,0,-,8,843,2295,0.4660501373288967
XII,377984,380564,YLR115W,0,+,4,569,2580,0.20728392735849185
XII,380821,382252,YLR116W,0,+,1,36,1431,0.09342986243621751
XII,382470,384534,YLR117C,0,-,43,1517,2064,2.7853777738797345
XII,384724,385408,YLR118C,0,-,27,684,684,5.277557887351076
XII,385533,386175,YLR119W,0,+,24,642,642,4.998061052195411
XII,386510,388220,YLR120C,0,-,170,1710,1710,13.291627271847155
XII,388671,388773,YLR120W-A,0,+,28,102,102,36.70144831465062
XII,388743,390270,YLR121C,0,-,214,1527,1527,18.737000977925756
XII,390953,391331,YLR122C,0,-,74,378,378,26.173708605346075
XII,391077,391407,YLR123C,0,-,63,330,330,25.524189055188838
XII,391599,391944,YLR124W,0,+,66,345,345,25.577034167104344
XII,393483,393894,YLR125W,0,+,124,411,411,40.337149659689004
XII,394764,395520,YLR126C,0,-,271,756,756,47.92618264897829
XII,395757,398319,YLR127C,0,-,492,2562,2562,25.67505133018884
XII,398529,399433,YLR128W,0,+,77,901,904,11.388004703826878
XII,399656,402488,YLR129W,0,+,54,2397,2832,2.5493288099916214
XII,402793,404062,YLR130C,0,-,20,1015,1269,2.107141578348735
XII,404509,406822,YLR131C,0,-,40,1776,2313,2.3121164400558105
XII,407282,408155,YLR132C,0,-,24,868,873,3.675550052129959
XII,408444,410193,YLR133W,0,+,18,1437,1749,1.3759670649697486
XII,410722,412414,YLR134W,0,+,49,1642,1692,3.871872650215801
XII,413280,415527,YLR135W,0,+,210,2247,2247,12.495152630488528
XII,415800,416658,YLR136C,0,-,75,858,858,11.68689975054434
XII,417005,418109,YLR137W,0,+,92,1104,1104,11.141511095518938
XII,418436,421394,YLR138W,0,+,249,2958,2958,11.254508165453206
XII,421541,423473,YLR139C,0,-,269,1932,1932,18.615319780711765
XII,423473,423800,YLR140W,0,+,35,327,327,14.310197737363774
XII,423682,424774,YLR141W,0,+,133,1092,1092,16.283746985758448
XII,425185,426616,YLR142W,0,+,177,1431,1431,16.5370856512105
XII,427328,429386,YLR143W,0,+,601,2058,2058,39.04401264377191
XII,429676,432016,YLR144C,0,-,561,2340,2340,32.05327038249295
XII,432167,432773,YLR145W,0,+,190,606,606,41.918556597001945
XII,432822,433725,YLR146C,0,-,263,903,903,38.93976635377383
XII,433869,434058,YLR146W-A,0,+,69,189,189,48.81042956132106
XII,434157,434463,YLR147C,0,-,129,306,306,56.36293848321345
XII,434640,437397,YLR148W,0,+,551,2757,2757,26.72022900383432
XII,437630,439823,YLR149C,0,-,158,2193,2193,9.632606036071092
XII,440369,440456,YLR149C-A,0,-,2,87,87,3.073520302212121
XII,440466,441288,YLR150W,0,+,31,822,822,5.0421437074611255
XII,441714,442737,YLR151C,0,-,38,1000,1023,4.966304066037767
XII,442957,444688,YLR152C,0,-,13,838,1731,1.004087655055433
XII,445523,447575,YLR153C,0,-,65,344,2052,4.235077317010123
XII,447981,448314,YLR154C,0,-,1,78,333,0.40149589533401575
XII,452437,452623,YLR154W-A,0,+,2975,186,186,2138.451323172183
XII,454391,454556,YLR154W-B,0,+,2568,165,165,2080.8291267849186
XII,454695,455070,YLR154W-C,0,+,3873,375,375,1380.834319134235
XII,455432,455636,YLR154W-E,0,+,2564,204,204,1680.4020264065034
XII,455882,456023,YLR154W-F,0,+,2296,141,141,2177.0986787499132
XII,462521,462671,YLR154C-G,0,-,2226,150,150,1984.0802958900124
XII,468826,468958,YLR154C-H,0,-,388,104,132,392.9914822783044
XII,469316,470405,YLR155C,0,-,0,0,1089,0.0
XII,472112,472457,YLR156W,0,+,0,0,345,0.0
XII,472478,472610,YLR156C-A,0,-,2,91,132,2.025729290094352
XII,472968,474057,YLR157C,0,-,0,0,1089,0.0
XII,475763,475976,YLR157W-D,0,+,0,0,213,0.0
XII,481872,482037,YLR157W-E,0,+,1,12,165,0.810291716037741
XII,482058,482190,YLR157C-C,0,-,2,102,132,2.025729290094352
XII,482548,483637,YLR158C,0,-,0,0,1089,0.0
XII,485344,485689,YLR159W,0,+,0,0,345,0.0
XII,485710,485842,YLR159C-A,0,-,3,97,132,3.0385939351415283
XII,486200,487289,YLR160C,0,-,0,0,1089,0.0
XII,488996,489341,YLR161W,0,+,0,0,345,0.0
XII,489572,489929,YLR162W,0,+,33,113,357,12.358650963096636
XII,490405,490594,YLR162W-A,0,+,149,189,189,105.40223195125853
XII,491865,493254,YLR163C,0,-,30,1389,1389,2.8876486640653836
XII,492811,492925,YLR163W-A,0,+,5,114,114,5.863953208167862
XII,493882,494389,YLR164W,0,+,393,507,507,103.6358310186732
XII,494493,495258,YLR165C,0,-,899,765,765,157.1171525470043
XII,495428,498044,YLR166C,0,-,896,2616,2616,45.79263275956407
XII,498946,499405,YLR167W,0,+,21,459,459,6.11690805244177
XII,499577,500270,YLR168C,0,-,22,693,693,4.24438517924531
XII,500334,500688,YLR169W,0,+,6,297,354,2.2660700533258855
XII,500578,501049,YLR170C,0,-,8,378,471,2.2708812423987643
XII,500732,501122,YLR171W,0,+,7,323,390,2.3997100821117714
XII,501259,502162,YLR172C,0,-,22,903,903,3.2573188584905863
XII,502420,504247,YLR173W,0,+,26,1680,1827,1.9026554251789318
XII,504590,505829,YLR174W,0,+,13,953,1239,1.4028052711065007
XII,506133,507585,YLR175W,0,+,20,1016,1452,1.8415720819039567
XII,507796,510232,YLR176C,0,-,0,0,2436,0.0
XII,511053,512940,YLR177W,0,+,4,322,1887,0.28340886729459935
XII,513161,513821,YLR178C,0,-,0,0,660,0.0
XII,514107,514713,YLR179C,0,-,0,0,606,0.0
XII,515261,516410,YLR180W,0,+,0,0,1149,0.0
XII,516677,517670,YLR181C,0,-,0,0,993,0.0
XII,517939,520351,YLR182W,0,+,8,621,2412,0.4434432276823458
XII,520542,522012,YLR183C,0,-,2,19,1470,0.18190222196765612
XII,522105,522453,YLR184W,0,+,0,0,348,0.0
XII,522662,523288,YLR185W,0,+,2,260,626,0.42715058513171644
XII,523631,524390,YLR186W,0,+,0,0,759,0.0
XII,524864,527945,YLR187W,0,+,14,971,3081,0.6075215397751319
XII,528299,530387,YLR188W,0,+,33,1159,2088,2.113045207770833
XII,530796,534393,YLR189C,0,-,127,2827,3597,4.720506786091427
XII,535213,536689,YLR190W,0,+,0,0,1476,0.0
XII,537271,538432,YLR191W,0,+,0,0,1161,0.0
XII,538791,539589,YLR192C,0,-,12,750,798,2.0104982428004097
XII,540008,540536,YLR193C,0,-,3,303,528,0.7596484837853821
XII,540808,541573,YLR194C,0,-,2,253,765,0.3495376029966726
XII,541936,543304,YLR195C,0,-,0,0,1368,0.0
XII,543967,545698,YLR196W,0,+,18,1057,1731,1.3902752146921378
XII,546096,547611,YLR197W,0,+,54,1514,1515,4.765478013132853
XII,547285,547645,YLR198C,0,-,19,360,360,7.0562903604953275
XII,547852,548769,YLR199C,0,-,35,917,917,5.1029821811537115
XII,549011,549356,YLR200W,0,+,14,345,345,5.425431489991831
XII,549510,550293,YLR201C,0,-,12,783,783,2.0490135348080805
XII,550193,550636,YLR202C,0,-,4,140,443,1.2072066198304945
XII,550649,551960,YLR203C,0,-,2,19,1311,0.20396358984931695
XII,552269,552605,YLR204W,0,+,0,0,336,0.0
XII,552723,553677,YLR205C,0,-,0,0,954,0.0
XII,554577,556419,YLR206W,0,+,18,1387,1842,1.3064964151097125
XII,556787,559289,YLR207W,0,+,11,532,2502,0.5878015446077137
XII,559550,560444,YLR208W,0,+,0,0,894,0.0
XII,560796,561732,YLR209C,0,-,3,333,936,0.42851965751995913
XII,562007,563390,YLR210W,0,+,34,1202,1383,3.28686661386242
